screen_name,created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
CSEmelec,2023-01-26T13:47:05Z,1.62E+18,1.61861E+18,"🔙 Jueves de #TBT ⚡

🤔 ¿Los recuerdas? Menciona el año de la foto 📸

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/K8uMVSEWMP","🔙 Jueves de #TBT ⚡

🤔 ¿Los recuerdas? Menciona el año de la foto 📸

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/K8uMVSEWMP",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,60,519,FALSE,NA,FALSE,NA,es,FALSE,NA,98,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-26T13:00:20Z,1.62E+18,1.61859E+18,"¡Vive la explosión azul en la cancha del  Capwell! 🏟 

En la Red Activa - Western Union también puedes adquirir tu boleto 💪🏻 

¡No te quedes fuera!   ⚡

#PorEmelec https://t.co/aDuiGyAfDY","¡Vive la explosión azul en la cancha del  Capwell! 🏟 

En la Red Activa - Western Union también puedes adquirir tu boleto 💪🏻 

¡No te quedes fuera!   ⚡

#PorEmelec https://t.co/aDuiGyAfDY",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,64,274,FALSE,NA,FALSE,NA,es,FALSE,NA,163,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T19:14:53Z,1.61833E+18,1.61833E+18,"📸 De nuestro encuentro amistoso de esta mañana 🆚 @CLUBAMITRE 

@CLUBAMITRE 0⃣ x 1⃣ @CSEmelec 

⚽️ El gol lo anotó Marcos Caicedo.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/OiBwprV6FF","📸 De nuestro encuentro amistoso de esta mañana 🆚 @CLUBAMITRE 

@CLUBAMITRE 0⃣ x 1⃣ @CSEmelec 

⚽️ El gol lo anotó Marcos Caicedo.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/OiBwprV6FF",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,73,429,FALSE,NA,FALSE,NA,es,FALSE,NA,161,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T16:58:05Z,1.61829E+18,1.61829E+18,"🎇 ¡Vive la fiesta #Eléctrica! 🎇

➡️ DESDE HOY, VENTA DE BOLETOS PARA PÚBLICO EN GENERAL🎫

Adquiere tus entradas en:

🏟 Boleterías del estadio George Capwell
💻 En línea en https://t.co/Fumpk74IUC y https://t.co/4rZvc0tuyM
🏢 Puntos Red activa Western Union

#PorEmelec 🤜🏻🤛🏻⚡️ https://t.co/rQ0k2kUxqf","🎇 ¡Vive la fiesta #Eléctrica! 🎇

➡️ DESDE HOY, VENTA DE BOLETOS PARA PÚBLICO EN GENERAL🎫

Adquiere tus entradas en:

🏟 Boleterías del estadio George Capwell
💻 En línea en https://t.co/Fumpk74IUC y https://t.co/4rZvc0tuyM
🏢 Puntos Red activa Western Union

#PorEmelec 🤜🏻🤛🏻⚡️ https://t.co/rQ0k2kUxqf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,326,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T03:11:02Z,1.61808E+18,1.61808E+18,"🆚 Fixture para la primera fase de #LigaProBet593 🏆 2️⃣0️⃣2️⃣3️⃣

🗓️ Este es el calendario que tendrá el #Bombillo en el torneo, iniciamos de local ⚽

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/MAGXEuPuPI","🆚 Fixture para la primera fase de #LigaProBet593 🏆 2️⃣0️⃣2️⃣3️⃣

🗓️ Este es el calendario que tendrá el #Bombillo en el torneo, iniciamos de local ⚽

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/MAGXEuPuPI",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,209,694,FALSE,NA,FALSE,NA,es,FALSE,NA,180,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:41:23Z,1.62E+18,1.61808E+18,"📸 Secuencia del gol de Bryan Carabalí para poner el 1️⃣ x 1️⃣ en Santiago del Estero.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/fBO4It1KaI","📸 Secuencia del gol de Bryan Carabalí para poner el 1️⃣ x 1️⃣ en Santiago del Estero.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/fBO4It1KaI",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,67,487,FALSE,NA,FALSE,NA,es,FALSE,NA,117,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:18:20Z,1.61807E+18,1.61807E+18,"🔚 Final del partido ⚽️

@CLUBAMITRE 1️⃣ x 1️⃣ @CSEmelec  

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/ppCpkKkOVN","🔚 Final del partido ⚽️

@CLUBAMITRE 1️⃣ x 1️⃣ @CSEmelec  

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/ppCpkKkOVN",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,101,711,FALSE,NA,FALSE,NA,en,FALSE,NA,89,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:14:19Z,1.62E+18,1.61807E+18,@CLUBAMITRE  1️⃣ x 1️⃣ @CSEmelec,@CLUBAMITRE  1️⃣ x 1️⃣ @CSEmelec,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.62E+18,1.61807E+18,15447575,15447575,CSEmelec,,,,NA,FALSE,10,86,FALSE,NA,FALSE,NA,und,NA,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:13:49Z,1.62E+18,1.61807E+18,"🧭84’ ¡GGGGGOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLL ELÉCTRICO!

Anotó:
⚽️ Bryan Carabalí

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭84’ ¡GGGGGOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLL ELÉCTRICO!

Anotó:
⚽️ Bryan Carabalí

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,64,582,FALSE,NA,FALSE,NA,es,NA,NA,117,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:03:57Z,1.61807E+18,1.61807E+18,"🧭75’ Cambios en el #Bombillo

⬆️ J. Sánchez, E. Lastre, C. Fara, B. Carabalí
⬇️ J. Rodríguez, B. Agrón, R. Caicedo, J. Alberti

@CLUBAMITRE 1️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭75’ Cambios en el #Bombillo

⬆️ J. Sánchez, E. Lastre, C. Fara, B. Carabalí
⬇️ J. Rodríguez, B. Agrón, R. Caicedo, J. Alberti

@CLUBAMITRE 1️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11,115,FALSE,NA,FALSE,NA,es,NA,NA,192,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T02:01:16Z,1.62E+18,1.61807E+18,"🧭65’ Cambios en el #Bombillo

⬆️ J. Cevallos, D. Vera, A. Cabeza
⬇️ M. Bolaños, B. Angulo, S. Sosa

@CLUBAMITRE 1️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭65’ Cambios en el #Bombillo

⬆️ J. Cevallos, D. Vera, A. Cabeza
⬇️ M. Bolaños, B. Angulo, S. Sosa

@CLUBAMITRE 1️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14,103,FALSE,NA,FALSE,NA,es,NA,NA,164,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T01:53:38Z,1.61806E+18,1.61806E+18,"🧭 63’ Gol de @CLUBAMITRE.

1️⃣ x 0️⃣

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭 63’ Gol de @CLUBAMITRE.

1️⃣ x 0️⃣

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,117,FALSE,NA,FALSE,NA,en,NA,NA,68,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T01:50:20Z,1.61806E+18,1.61806E+18,"🧭58’ Cambios en el #Bombillo

⬆️ D. Arroyo, D. García
⬇️ C. Villalba, J. Espinoza

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡","🧭58’ Cambios en el #Bombillo

⬆️ D. Arroyo, D. García
⬇️ C. Villalba, J. Espinoza

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14,94,FALSE,NA,FALSE,NA,es,NA,NA,147,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T01:33:47Z,1.61806E+18,1.61806E+18,"⚽️ Empieza el 2do. Tiempo entre @CLUBAMITRE y @CSEmelec

Marcador: 0️⃣ x 0️⃣ 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/LSkcb068c7","⚽️ Empieza el 2do. Tiempo entre @CLUBAMITRE y @CSEmelec

Marcador: 0️⃣ x 0️⃣ 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/LSkcb068c7",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,29,183,FALSE,NA,FALSE,NA,es,FALSE,NA,109,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T01:22:58Z,1.61806E+18,1.61806E+18,"📸 Postales del 1er. Tiempo en el estadio Club Mitre.

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/wQSlqIxLs8","📸 Postales del 1er. Tiempo en el estadio Club Mitre.

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/wQSlqIxLs8",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,51,267,FALSE,NA,FALSE,NA,es,FALSE,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T01:16:26Z,1.61806E+18,1.61806E+18,"🧭 45’ 1er. Tiempo 

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/aiUvBFJf1V","🧭 45’ 1er. Tiempo 

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/aiUvBFJf1V",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,34,272,FALSE,NA,FALSE,NA,en,FALSE,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T00:58:37Z,1.61805E+18,1.61805E+18,"🧭 27’ 1er. Tiempo 

Alinean por el #Bombillo

P. Ortiz, R. Caicedo, A. Leguizamón, B. Agron, J. Rodríguez, C. Villalba, J. Espinoza, J. Alberti, S. Sosa, M. Bolaños, B. Angulo.

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/Db3NZr0kX3","🧭 27’ 1er. Tiempo 

Alinean por el #Bombillo

P. Ortiz, R. Caicedo, A. Leguizamón, B. Agron, J. Rodríguez, C. Villalba, J. Espinoza, J. Alberti, S. Sosa, M. Bolaños, B. Angulo.

@CLUBAMITRE 0️⃣ x 0️⃣ @CSEmelec 

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/Db3NZr0kX3",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,41,230,FALSE,NA,FALSE,NA,es,FALSE,NA,242,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-25T00:32:53Z,1.61804E+18,1.61804E+18,"¡Vamos azules, pooor EMELEC! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/TTiJmjeehR","¡Vamos azules, pooor EMELEC! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/TTiJmjeehR",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,127,688,FALSE,NA,FALSE,NA,es,FALSE,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T23:37:35Z,1.61803E+18,1.61803E+18,"Acto protocolar entre Guillermo Raed, presidente de @CLUBAMITRE y José Pileggi Véliz presidente de nuestra institución.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/2o325tr9hU","Acto protocolar entre Guillermo Raed, presidente de @CLUBAMITRE y José Pileggi Véliz presidente de nuestra institución.

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/2o325tr9hU",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,79,439,FALSE,NA,FALSE,NA,es,FALSE,NA,151,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T23:14:11Z,1.62E+18,1.61802E+18,"Arribamos para disputar nuestro segundo partido amistoso de pretemporada. ⚽️

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/XJAQ98MJdf","Arribamos para disputar nuestro segundo partido amistoso de pretemporada. ⚽️

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/XJAQ98MJdf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,59,423,FALSE,NA,FALSE,NA,es,FALSE,NA,109,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T22:53:27Z,1.62E+18,1.61802E+18,"🚀 Partimos hacia el 🏟️ Club Mitre.

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/UVM3KzChOv","🚀 Partimos hacia el 🏟️ Club Mitre.

¡Vamos la banda! 💪🏼

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/UVM3KzChOv",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,387,FALSE,NA,FALSE,NA,es,FALSE,NA,88,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T22:31:16Z,1.61801E+18,1.61801E+18,"David Reinoso, hincha y socio #azul, quiere compartir algo contigo 👏

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/zy0YdbMI3f","David Reinoso, hincha y socio #azul, quiere compartir algo contigo 👏

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡️ https://t.co/zy0YdbMI3f",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,196,840,FALSE,NA,FALSE,NA,es,FALSE,NA,101,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T17:04:07Z,1.61793E+18,1.61793E+18,"¡HOY! segundo partido amistoso 💪🏻

⚽ Pretemporada 2⃣0⃣2⃣3⃣
🆚 Club Atlético Mitre
⏰ 7:30 PM 🇪🇨 - 9:30 PM 🇦🇷 

Míralo en vivo desde nuestro canal de YouTube ➡ https://t.co/4s8DGBb7KX  (Suscríbete y activa las notificaciones)

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/jXiCoXxUxJ","¡HOY! segundo partido amistoso 💪🏻

⚽ Pretemporada 2⃣0⃣2⃣3⃣
🆚 Club Atlético Mitre
⏰ 7:30 PM 🇪🇨 - 9:30 PM 🇦🇷 

Míralo en vivo desde nuestro canal de YouTube ➡ https://t.co/4s8DGBb7KX  (Suscríbete y activa las notificaciones)

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/jXiCoXxUxJ",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,136,518,FALSE,NA,FALSE,NA,es,FALSE,NA,254,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T14:35:37Z,1.61789E+18,1.61789E+18,"¡Último día de preventa para socios!🎫 

Adquiere tus boletos para la #ExplosiónAzul en:

🏟 Estadio George Capwell
💻 https://t.co/0Sgntjqgzq
🏢 Red Activa Western Union

* Compra máxima de 3 boletos por socio

#PorEmelec🤜🏻🤛🏻⚡️ https://t.co/cr6EkP1Wll","¡Último día de preventa para socios!🎫 

Adquiere tus boletos para la #ExplosiónAzul en:

🏟 Estadio George Capwell
💻 https://t.co/0Sgntjqgzq
🏢 Red Activa Western Union

* Compra máxima de 3 boletos por socio

#PorEmelec🤜🏻🤛🏻⚡️ https://t.co/cr6EkP1Wll",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,52,239,FALSE,NA,FALSE,NA,es,FALSE,NA,224,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T14:00:30Z,1.61789E+18,1.61789E+18,"El D.T está de cumpleaños 👏🏼🎉

Le deseamos lo mejor en su día 🎂

¡ Felicidades profe @MiguelRondelli ! 🎊

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/3sa4Xn7kUo","El D.T está de cumpleaños 👏🏼🎉

Le deseamos lo mejor en su día 🎂

¡ Felicidades profe @MiguelRondelli ! 🎊

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/3sa4Xn7kUo",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,121,991,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-24T02:01:19Z,1.6177E+18,1.6177E+18,"🤝 Visita a las instalaciones de @CATalleresdecba y reunión de trabajo con sus directivos.

Gracias por el recibimiento 💪🏻

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/JocjXk6ESK","🤝 Visita a las instalaciones de @CATalleresdecba y reunión de trabajo con sus directivos.

Gracias por el recibimiento 💪🏻

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/JocjXk6ESK",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,83,571,FALSE,NA,FALSE,NA,es,FALSE,NA,153,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-23T23:16:47Z,1.62E+18,1.61766E+18,"🎇 ¡Vive la fiesta #Eléctrica! 🎇

VENTA REGULAR DE BOLETOS PARA PÚBLICO EN GENERAL🎫

➡️Desde el miércoles 25 de enero

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/vCfH8vqfx8","🎇 ¡Vive la fiesta #Eléctrica! 🎇

VENTA REGULAR DE BOLETOS PARA PÚBLICO EN GENERAL🎫

➡️Desde el miércoles 25 de enero

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/vCfH8vqfx8",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,92,415,FALSE,NA,FALSE,NA,es,FALSE,NA,150,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-23T17:39:14Z,1.62E+18,1.61758E+18,"🔜Nos vemos mañana amigos 😎

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/mFvNWw7utf","🔜Nos vemos mañana amigos 😎

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/mFvNWw7utf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,81,492,FALSE,NA,FALSE,NA,es,FALSE,NA,60,NA,,1.62E+18,1.61755E+18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-23T17:00:07Z,1.61757E+18,1.61757E+18,"¡EXPLOSIÓN AZUL! 🎇

PREVENTA EXCLUSIVA DE BOLETOS PARA SOCIOS
(Lunes 23 y Martes 24 de Enero) 

*Compra máxima de 3 boletos por socio. ✅ 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/ERPPI4zOO1","¡EXPLOSIÓN AZUL! 🎇

PREVENTA EXCLUSIVA DE BOLETOS PARA SOCIOS
(Lunes 23 y Martes 24 de Enero) 

*Compra máxima de 3 boletos por socio. ✅ 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/ERPPI4zOO1",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,82,331,FALSE,NA,FALSE,NA,es,FALSE,NA,171,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-23T14:46:02Z,1.61753E+18,1.61753E+18,"😎 Lunes 💡

Empezamos la semana de trabajo 💪🏼

📍Córdoba 🇦🇷 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/7lyTBc5JyD","😎 Lunes 💡

Empezamos la semana de trabajo 💪🏼

📍Córdoba 🇦🇷 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/7lyTBc5JyD",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,68,448,FALSE,NA,FALSE,NA,es,FALSE,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-23T12:52:45Z,1.61751E+18,1.61751E+18,"🗓️ Planificación semanal ⬇️

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/0I5xdbf4Hc","🗓️ Planificación semanal ⬇️

#PorEmelec #SiempreJuntos🤜🏻🤛🏻⚡ https://t.co/0I5xdbf4Hc",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,85,426,FALSE,NA,FALSE,NA,es,FALSE,NA,59,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-22T23:03:49Z,1.62E+18,1.6173E+18,"⚽🏃🏼‍♂️🍫🔥

Segunda jornada ✅

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/8f7AhdLLPA","⚽🏃🏼‍♂️🍫🔥

Segunda jornada ✅

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/8f7AhdLLPA",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,73,449,FALSE,NA,FALSE,NA,pt,FALSE,NA,61,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSEmelec,2023-01-22T19:51:04Z,1.61725E+18,1.61725E+18,"🎥 Bienvenida del presidente del Club Sport Emelec @josepileggi a la plantilla 2⃣0⃣2⃣3⃣ 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/MaCfOFt3R3","🎥 Bienvenida del presidente del Club Sport Emelec @josepileggi a la plantilla 2⃣0⃣2⃣3⃣ 

#PorEmelec #SiempreJuntos 🤜🏻🤛🏻⚡️ https://t.co/MaCfOFt3R3",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,167,842,FALSE,NA,FALSE,NA,en,FALSE,NA,121,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
